playerID,birthYear,birthMonth,birthDay,birthCountry,birthState,birthCity,deathYear,deathMonth,deathDay,deathCountry,deathState,deathCity,nameFirst,nameLast,nameGiven,weight,height,bats,throws,debut,finalGame,retroID,bbrefID,deathDate,birthDate
barrore01,1900,6,21,USA,GA,Clarkesville,1982,10,4,USA,GA,Atlanta,Red,Barron,David Irenus,185,71,R,R,6/10/1929,7/7/1929,barrr103,barrore01,10/4/1982,6/21/1900
barroto01,1966,8,17,USA,OR,Portland,,,,,,,Tony,Barron,Anthony Dirk,185,72,R,R,6/2/1996,9/28/1997,barrt003,barroto01,,8/17/1966
barrsc01,1886,10,6,USA,TN,Bristol,1934,12,2,USA,TX,Fort Worth,Scotty,Barr,Hyder Edward,175,72,R,R,8/22/1908,7/17/1909,barrs102,barrsc01,12/2/1934,1886-10-06
barrst01,1951,9,8,USA,MO,St. Louis,,,,,,,Steve,Barr,Steven Charles,200,76,L,L,10/1/1974,9/29/1976,barrs103,barrst01,,9/8/1951
barryed01,1882,10,2,USA,WI,Madison,1920,6,19,USA,MA,Montague,Ed,Barry,Edward,185,75,R,L,8/27/1905,10/4/1907,barre101,barryed01,6/19/1920,1882-10-02
barryha01,1891,3,26,USA,CA,Susanville,1969,11,5,USA,NV,Carson City,Hardin,Barry,Hardin,185,72,R,R,6/21/1912,7/13/1912,barrh101,barryha01,11/5/1969,1891-03-26
barryja01,1887,4,26,USA,CT,Meriden,1961,4,23,USA,MA,Shrewsbury,Jack,Barry,John Joseph,158,69,R,R,7/13/1908,6/23/1919,barrj104,barryja01,4/23/1961,1887-04-26
barryje01,1969,9,22,USA,OR,Medford,,,,,,,Jeff,Barry,Jeffrey Finas,190,73,B,R,6/9/1995,10/3/1999,barrj001,barryje01,,9/22/1969
barryke01,1978,8,18,USA,NJ,Princeton Junction,,,,,,,Kevin,Barry,Kevin Thomas,235,74,R,R,6/26/2006,5/13/2007,barrk001,barryke01,,8/18/1978
barryri01,1940,9,12,USA,CA,Berkeley,,,,,,,Rich,Barry,Richard Donovan,205,76,R,R,7/4/1969,8/19/1969,barrr102,barryri01,,9/12/1940
barrysh01,1878,10,27,USA,NY,Newburgh,1936,11,27,USA,CA,Los Angeles,Shad,Barry,John C.,,,R,R,1899-05-30,10/7/1908,barrs101,barrysh01,11/27/1936,1878-10-27
barryto01,1879,4,10,USA,MO,St. Louis,1946,6,4,USA,MO,St. Louis,Tom,Barry,Thomas Arthur,155,69,,R,4/15/1904,4/15/1904,barrt101,barryto01,6/4/1946,1879-04-10
bartedi01,1907,11,22,USA,IL,Chicago,1995,8,4,USA,CA,Alameda,Dick,Bartell,Richard William,160,69,R,R,10/2/1927,5/24/1946,bartd101,bartedi01,8/4/1995,11/22/1907
barteki01,1972,7,21,USA,NE,Omaha,,,,,,,Kimera,Bartee,Kimera Anotchi,175,72,B,R,4/3/1996,8/3/2001,bartk001,barteki01,,7/21/1972
barthbo01,1924,7,15,USA,CT,New Haven,2000,4,14,USA,CT,Branford,Bob,Barthelson,Robert Edward,185,72,R,R,7/4/1944,9/27/1944,bartb103,barthbo01,4/14/2000,7/15/1924
barthji01,1984,1,6,USA,GA,Atlanta,,,,,,,Jimmy,Barthmaier,James Richard,205,77,R,R,6/27/2008,9/27/2008,bartj002,barthji01,,1/6/1984
barthjo01,1882,4,14,USA,PA,Philadelphia,1946,11,4,USA,PA,Fairview Village,John,Barthold,John Francis,180,71,B,R,5/17/1904,6/8/1904,bartj101,barthjo01,11/4/1946,1882-04-14
barthle01,1903,4,4,USA,WI,Madison,1972,9,19,USA,IL,Barrington,Les,Bartholomew,Lester Justin,195,71,R,L,4/11/1928,8/28/1932,bartl101,barthle01,9/19/1972,4/4/1903
bartito01,1932,5,9,USA,PA,Pittsburgh,2018,6,22,USA,FL,Bradenton,Tony,Bartirome,Anthony Joseph,155,70,L,L,4/19/1952,9/28/1952,bartt101,bartito01,6/22/2018,5/9/1932
bartlbi01,1885,1,8,USA,OH,Cincinnati,1965,5,17,USA,OH,Cincinnati,Bill,Bartley,William Jackson,190,71,R,R,9/15/1903,9/20/1907,bartb102,bartlbi01,5/17/1965,1885-01-08
bartlbo01,1920,2,11,USA,IL,Chicago,2012,12,21,USA,TX,North Richland Hills,Boyd,Bartley,Boyd Owen,165,68,R,R,5/30/1943,6/7/1943,bartb104,bartlbo01,12/21/2012,2/11/1920
bartlir01,1914,6,27,USA,MI,Bay City,1973,6,12,USA,MI,Westland,Irv,Bartling,Henry Irving,175,72,R,R,9/8/1938,9/29/1938,barti101,bartlir01,6/12/1973,6/27/1914
bartlja01,1979,10,30,USA,CA,Mountain View,,,,,,,Jason,Bartlett,Jason Alan,190,72,R,R,8/3/2004,4/6/2014,bartj001,bartlja01,,10/30/1979
bartobo01,1941,7,30,USA,OH,Norwood,2018,1,15,USA,CA,Vista,Bob,Barton,Robert Wilbur,175,72,R,R,9/17/1965,7/30/1974,bartb101,bartobo01,1/15/2018,7/30/1941
bartobr01,1982,4,25,USA,CA,Los Angeles,,,,,,,Brian,Barton,Brian Deon,190,75,R,R,4/1/2008,6/3/2009,bartb001,bartobr01,,4/25/1982
bartocl01,1979,9,5,USA,TX,West,,,,,,,Cliff,Bartosh,Clifford Paul,175,74,L,L,5/15/2004,6/18/2005,bartc001,bartocl01,,9/5/1979
bartoda01,1917,3,24,USA,MO,St. Louis,2006,4,30,USA,TN,Nashville,Dave,Bartosch,David Robert,190,73,R,R,4/28/1945,7/22/1945,bartd102,bartoda01,4/30/2006,3/24/1917
bartoda02,1985,8,16,USA,VT,Springfield,,,,,,,Daric,Barton,Daric William,215,72,L,R,9/10/2007,5/13/2014,bartd001,bartoda02,,8/16/1985
bartoha01,1875,1,20,USA,PA,Chester,1955,1,25,USA,PA,Upland,Harry,Barton,Harry Lamb,155,66,B,R,4/15/1905,9/26/1905,barth101,bartoha01,1/25/1955,1875-01-20
bartosh01,1963,5,14,USA,CA,Los Angeles,,,,,,,Shawn,Barton,Shawn Edward,195,75,R,L,8/6/1992,9/6/1996,barts001,bartosh01,,5/14/1963
bartovi01,1908,2,1,CAN,AB,Edmonton,1973,9,13,CAN,ON,Toronto,Vince,Barton,Vincent David,180,72,L,R,7/17/1931,7/24/1932,bartv101,bartovi01,9/13/1973,2/1/1908
bartsch01,1865,3,13,USA,IL,Peoria,1936,6,9,USA,IL,Peoria,Charlie,Bartson,Charles Franklin,170,72,,,1890-05-14,1890-09-16,bartc101,bartsch01,6/9/1936,1865-03-13
barziph01,1979,1,25,USA,TX,Houston,,,,,,,Philip,Barzilla,Philip Joseph,180,72,L,L,6/11/2006,6/11/2006,barzp001,barziph01,,1/25/1979
basakch01,1978,12,6,USA,NE,North Platte,,,,,,,Chris,Basak,Christopher Joseph,190,74,R,R,6/9/2007,7/31/2007,basac001,basakch01,,12/6/1978
basgamo01,1922,2,8,USA,KS,Pfeifer,2005,9,22,USA,AZ,Sierra Vista,Monty,Basgall,Romanus,175,70,R,R,4/19/1948,8/11/1951,basgm101,basgamo01,9/22/2005,2/8/1922
bashaal01,1888,8,22,USA,OH,Cincinnati,1967,6,23,USA,OH,Cincinnati,Al,Bashang,Albert C.,150,68,B,R,7/30/1912,7/13/1918,basha101,bashaal01,6/23/1967,1888-08-22
bashlty01,1993,4,16,USA,GA,Springfield,,,,,,,Tyler,Bashlor,Tyler Morris,195,72,R,R,6/25/2018,9/29/2018,basht001,bashlty01,,4/16/1993
bashowa01,1909,10,6,USA,PA,Harrisburg,1984,9,26,USA,FL,Sebring,Walt,Bashore,Walter Franklin,170,72,R,R,7/14/1936,8/7/1936,bashw101,bashowa01,9/26/1984,10/6/1909
basined01,1922,11,4,USA,NY,Buffalo,,,,,,,Eddie,Basinski,Edwin Frank,172,73,R,R,5/20/1944,7/4/1947,basie101,basined01,,11/4/1922
baskeji01,1887,12,10,USA,TN,Athens,1942,7,30,USA,TN,Athens,Jim,Baskette,James Blaine,185,74,R,R,9/22/1911,5/9/1913,baskj101,baskeji01,7/30/1942,1887-12-10
bassan01,1987,11,1,USA,MI,Dearborn,,,,,,,Anthony,Bass,Anthony Edward,200,74,R,R,6/13/2011,7/20/2018,bassa001,bassan01,,11/1/1987
bassbr01,1982,1,6,USA,NC,Pinehurst,,,,,,,Brian,Bass,Brian Michael,215,74,R,R,4/1/2008,9/8/2010,bassb001,bassbr01,,1/6/1982
bassdi01,1906,7,7,USA,TN,Rogersville,1989,2,8,USA,FL,Graceville,Dick,Bass,Richard William,175,74,R,R,9/21/1939,9/21/1939,bassd102,bassdi01,2/8/1989,7/7/1906
bassdo01,1898,12,4,USA,GA,Macon,1970,1,12,USA,GA,Macon,Doc,Bass,William Capers,165,70,,,7/29/1918,7/29/1918,bassd101,bassdo01,1/12/1970,1898-12-04
bassech01,1863,2,9,USA,RI,Central Falls,1942,5,28,USA,RI,Pawtucket,Charley,Bassett,Charles Edwin,150,70,R,R,1884-07-22,1892-10-15,bassc101,bassech01,5/28/1942,1863-02-09
bassich01,1989,2,22,USA,OH,Toledo,,,,,,,Chris,Bassitt,Christopher M.,220,77,R,R,8/30/2014,9/28/2018,bassc001,bassich01,,2/22/1989
bassjo01,1848,,,USA,MD,Charleston,1888,9,25,USA,CO,Denver,John,Bass,John Elias,150,66,,,1871-05-04,1877-08-20,bassj101,bassjo01,1888-09-25,
basske01,1959,5,12,USA,CA,Redwood City,,,,,,,Kevin,Bass,Kevin Charles,183,72,B,R,4/9/1982,10/1/1995,bassk001,basske01,,5/12/1959
bassljo01,1895,6,3,USA,PA,Lancaster,1979,6,29,USA,CA,Santa Monica,Johnny,Bassler,John Landis,170,69,L,R,7/11/1913,9/30/1927,bassj102,bassljo01,6/29/1979,1895-06-03
bassno01,1939,1,21,USA,MS,Laurel,,,,,,,Norm,Bass,Norman Delaney,205,75,R,R,4/23/1961,4/26/1963,bassn101,bassno01,,1/21/1939
bassra01,1954,3,13,USA,OK,Lawton,,,,,,,Randy,Bass,Randy William,210,73,L,R,9/3/1977,6/7/1982,bassr101,bassra01,,3/13/1954
bastaan01,1985,9,21,D.R.,Hato Mayor,Hato Mayor del Rey,,,,,,,Antonio,Bastardo,Antonio Francisco,202,71,R,L,6/2/2009,7/7/2017,basta001,bastaan01,,9/21/1985
bastich01,1858,3,2,USA,PA,Philadelphia,1943,11,10,USA,PA,Philadelphia,Charlie,Bastian,Charles A.,145,66,R,R,1884-08-18,1891-08-22,bastc101,bastich01,11/10/1943,1858-03-02
batchem01,1880,1,21,USA,NY,Brooklyn,1926,8,23,USA,NY,Brooklyn,Emil,Batch,Emil,170,67,R,R,9/13/1904,10/5/1907,batce101,batchem01,8/23/1926,1880-01-21
batchjo01,1898,7,11,USA,MA,Wenham,1989,5,5,USA,MA,Beverly,Joe,Batchelder,Joseph Edward,165,67,R,L,9/29/1923,5/20/1925,batcj101,batchjo01,5/5/1989,1898-07-11
batchri01,1967,4,8,USA,SC,Florence,,,,,,,Rich,Batchelor,Richard Anthony,195,73,R,R,9/3/1993,7/15/1997,batcr001,batchri01,,4/8/1967
batemjo01,1940,7,21,USA,OK,Fort Sill,1996,12,3,USA,OK,Sand Springs,John,Bateman,John Alvin,210,75,R,R,4/19/1963,10/3/1972,batej102,batemjo01,12/3/1996,7/21/1940
batesaa01,1984,3,10,USA,NY,New York,,,,,,,Aaron,Bates,Aaron,230,76,R,R,7/6/2009,7/12/2009,batea001,batesaa01,,3/10/1984
batesbi01,1963,12,7,USA,TX,Houston,,,,,,,Billy,Bates,William Derrick,155,67,L,R,8/17/1989,10/2/1990,bateb001,batesbi01,,12/7/1963
batesbu01,1912,3,16,USA,CA,Los Angeles,1987,4,29,USA,CA,Long Beach,Bud,Bates,Hubert Edgar,165,72,R,R,9/16/1939,10/1/1939,bateb101,batesbu01,4/29/1987,3/16/1912
batesch01,1907,9,17,USA,PA,Philadelphia,1980,1,29,USA,KS,Topeka,Charlie,Bates,Charles William,165,70,R,R,9/22/1927,10/2/1927,batec101,batesch01,1/29/1980,9/17/1907
batesde01,1940,6,12,USA,WA,Seattle,2009,9,24,USA,WA,Spokane,Del,Bates,Delbert Oakley,195,74,L,R,5/6/1970,6/5/1970,bated101,batesde01,9/24/2009,6/12/1940
batesdi01,1945,10,7,USA,OH,McArthur,,,,,,,Dick,Bates,Charles Richard,190,72,L,R,4/27/1969,4/27/1969,bated102,batesdi01,,10/7/1945
batesfr01,1876,9,28,USA,TN,Cleveland,,,,,,,Frank,Bates,Creed Napoleon,156,70,,R,1898-10-07,1899-09-09,batef101,batesfr01,,1876-09-28
batesja01,1971,1,5,USA,CA,Downey,,,,,,,Jason,Bates,Jason Charles,170,71,B,R,4/26/1995,9/27/1998,batej001,batesja01,,1/5/1971
batesjo01,1868,5,28,USA,OH,,1919,3,24,USA,CA,Oakland,John,Bates,John William,,,,,1889-08-25,1889-08-25,batej103,batesjo01,3/24/1919,1868-05-28
batesjo02,1882,8,21,USA,OH,Steubenville,1949,2,10,USA,OH,Steubenville,Johnny,Bates,John William,168,67,L,L,4/12/1906,10/10/1914,batej101,batesjo02,2/10/1949,1882-08-21
batesra01,1890,2,8,USA,NJ,Paterson,1970,8,15,USA,AZ,Tucson,Ray,Bates,Raymond,165,72,R,R,5/31/1913,10/3/1917,bater101,batesra01,8/15/1970,1890-02-08
bathebi01,1960,10,14,USA,CA,Downey,,,,,,,Bill,Bathe,William David,200,74,R,R,4/12/1986,10/3/1990,bathb001,bathebi01,,10/14/1960
batiske01,1966,10,21,USA,TX,Galveston,,,,,,,Kevin,Batiste,Kevin Wade,178,74,R,R,6/13/1989,6/21/1989,batik001,batiske01,,10/21/1966
batiski01,1968,3,15,USA,LA,New Orleans,,,,,,,Kim,Batiste,Kimothy Emil,175,72,R,R,9/8/1991,9/28/1996,batik002,batiski01,,3/15/1968
batismi01,1971,2,19,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Miguel,Batista,Miguel Jerez,210,73,R,R,4/11/1992,9/11/2012,batim001,batismi01,,2/19/1971
batisra01,1945,11,25,D.R.,San Pedro de Macoris,San Pedro de Macoris,2008,10,25,D.R.,Distrito Nacional,Santo Domingo,Rafael,Batista,Rafael,195,73,L,L,6/17/1973,4/27/1975,batir101,batisra01,10/25/2008,11/25/1945
batisto01,1973,12,9,D.R.,Puerto Plata,Puerto Plata,,,,,,,Tony,Batista,Leocadio Francisco,180,72,R,R,6/3/1996,9/30/2007,batit001,batisto01,,12/9/1973
batscbi01,1892,5,18,USA,OH,Mingo Junction,1963,12,31,USA,OH,Canton,Bill,Batsch,William McKinley,168,70,R,R,9/9/1916,9/9/1916,batsb101,batscbi01,12/31/1963,1892-05-18
battala01,1876,5,1,USA,NY,Brooklyn,1938,1,27,USA,NY,Brooklyn,Larry,Battam,Lawrence,166,71,,,1895-09-28,1895-09-30,battl101,battala01,1/27/1938,1876-05-01
batteea01,1935,1,5,USA,CA,Los Angeles,2003,11,15,USA,FL,Ocala,Earl,Battey,Earl Jesse,205,73,R,R,9/10/1955,9/27/1967,batte101,batteea01,11/15/2003,1/5/1935
battege01,1891,10,7,USA,NJ,Haddonfield,1972,8,4,USA,FL,New Port Richey,George,Batten,George Burnett,165,71,R,R,9/28/1912,9/28/1912,battg101,battege01,8/4/1972,1891-10-07
battijo01,1853,11,11,USA,PA,West Bradford,1937,12,10,USA,OH,Akron,Joe,Battin,Joseph V.,169,70,R,R,1871-08-11,1890-05-28,battj102,battijo01,12/10/1937,1853-11-11
battlal01,1968,11,29,USA,NC,Grantham,,,,,,,Allen,Battle,Allen Zelmo,170,72,R,R,4/26/1995,8/14/1996,batta001,battlal01,,11/29/1968
battlho01,1972,3,25,USA,MS,Biloxi,,,,,,,Howard,Battle,Howard Dion,210,72,R,R,9/5/1995,10/3/1999,batth001,battlho01,,3/25/1972
battlji01,1901,3,26,USA,TX,Bailey,1965,9,30,USA,CA,Chico,Jim,Battle,James Milton,170,73,R,R,9/9/1927,10/2/1927,battj101,battlji01,9/30/1965,3/26/1901
battoch01,1954,8,24,USA,CA,Los Angeles,,,,,,,Chris,Batton,Christopher Sean,195,76,R,R,9/19/1976,10/2/1976,battc101,battoch01,,8/24/1954
battsma01,1921,10,16,USA,TX,San Antonio,2013,7,14,USA,LA,Baton Rouge,Matt,Batts,Matthew Daniel,200,71,R,R,9/10/1947,5/8/1956,battm101,battsma01,7/14/2013,10/16/1921
baueral01,1859,8,7,USA,OH,Columbus,1944,2,23,USA,OH,Columbus,Al,Bauer,Albert,190,69,,L,1884-09-22,1886-06-11,bauea101,baueral01,2/23/1944,1859-08-07
bauerha01,1922,7,31,USA,IL,East St. Louis,2007,2,9,USA,KS,Lenexa,Hank,Bauer,Henry Albert,192,72,R,R,9/6/1948,7/21/1961,baueh101,bauerha01,2/9/2007,7/31/1922
bauerja01,1995,10,6,USA,CA,Newport Beach,,,,,,,Jake,Bauers,Jakob Christopher,195,73,L,L,6/7/2018,9/30/2018,bauej001,bauerja01,,10/6/1995
bauerlo01,1898,11,30,USA,NJ,Egg Harbor City,1979,2,4,USA,NJ,Pomona,Lou,Bauer,Louis Walter,175,72,R,R,8/13/1918,8/13/1918,bauel101,bauerlo01,2/4/1979,1898-11-30
bauerri01,1977,1,10,USA,CA,Garden Grove,,,,,,,Rick,Bauer,Richard Edward,215,78,R,R,9/2/2001,6/29/2008,bauer001,bauerri01,,1/10/1977
bauerru01,1914,5,10,USA,WI,Townsend,1995,1,21,USA,IL,Hines,Russ,Bauers,Russell Lee,195,75,L,R,8/20/1936,5/6/1950,bauer101,bauerru01,1/21/1995,5/10/1914
bauertr01,1991,1,17,USA,CA,North Hollywood,,,,,,,Trevor,Bauer,Trevor Andrew,190,73,R,R,6/28/2012,9/30/2018,bauet001,bauertr01,,1/17/1991
baughju01,1974,8,1,USA,CA,Mountain View,,,,,,,Justin,Baughman,Justin Reis,175,71,R,R,5/17/1998,9/30/2000,baugj001,baughju01,,8/1/1974
baumabu01,1987,12,9,USA,IL,Chicago,,,,,,,Buddy,Baumann,George Charles,198,71,L,L,7/16/2016,6/2/2018,baumb001,baumabu01,,12/9/1987
baumafr01,1933,7,1,USA,MO,St. Louis,,,,,,,Frank,Baumann,Frank Matt,205,72,L,L,7/31/1955,5/8/1965,baumf102,baumafr01,,7/1/1933
baumapa01,1885,12,20,USA,IN,Indianapolis,1969,11,20,USA,IN,Indianapolis,Paddy,Baumann,Charles John,160,69,R,R,8/10/1911,9/8/1917,baump101,baumapa01,11/20/1969,1885-12-20
baumeji01,1931,1,29,USA,OK,Tulsa,1996,7,8,USA,PA,Paoli,Jim,Baumer,James Sloan,185,74,R,R,9/14/1949,4/27/1961,baumj102,baumeji01,7/8/1996,1/29/1931
baumgge01,1891,7,22,USA,WV,Barboursville,1970,12,13,USA,WV,Barboursville,George,Baumgardner,George Washington,178,71,L,R,4/14/1912,7/15/1916,baumg101,baumgge01,12/13/1970,1891-07-22
baumgha01,1892,10,6,USA,TN,South Pittsburg,1930,12,3,USA,GA,Augusta,Harry,Baumgartner,Harry Edward,175,71,L,R,9/6/1920,10/2/1920,baumh101,baumgha01,12/3/1930,1892-10-06
baumgjo01,1931,5,29,USA,AL,Birmingham,,,,,,,John,Baumgartner,John Edward,190,73,R,R,4/14/1953,4/21/1953,baumj101,baumgjo01,,5/29/1931
baumgro01,1955,5,27,USA,IL,Highland Park,,,,,,,Ross,Baumgarten,Ross,180,73,L,L,8/16/1978,8/23/1982,baumr101,baumgro01,,5/27/1955
baumgst01,1894,12,14,USA,TX,Houston,1955,10,4,USA,PA,Philadelphia,Stan,Baumgartner,Stanwood Fulton,175,72,L,L,6/26/1914,5/30/1926,baums101,baumgst01,10/4/1955,1894-12-14
baumhfr01,1918,10,7,USA,OH,Midvale,1997,12,14,USA,FL,Winter Springs,Frank,Baumholtz,Frank Conrad,175,70,L,L,4/15/1947,5/26/1957,baumf101,baumhfr01,12/14/1997,10/7/1918
bausege01,1869,3,22,USA,PA,Philadelphia,1947,7,29,USA,PA,Norristown,George,Bausewine,George W.,207,74,,,1889-09-14,1889-10-11,bausg101,bausege01,7/29/1947,1869-03-22
bautaed01,1935,1,6,Cuba,,Florida,,,,,,,Ed,Bauta,Eduardo,200,75,R,R,7/6/1960,5/9/1964,baute101,bautaed01,,1/6/1935
bautida01,1972,5,24,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Danny,Bautista,Daniel,170,71,R,R,9/15/1993,9/28/2004,bautd001,bautida01,,5/24/1972
bautide01,1982,10,23,D.R.,Samana,Sanchez,,,,,,,Denny,Bautista,Denny M.,190,77,R,R,5/25/2004,8/4/2010,bautd002,bautide01,,10/23/1982
bautige01,1995,5,31,D.R.,San Juan,San Juan,,,,,,,Gerson,Bautista,Gerson,195,75,R,R,4/17/2018,6/2/2018,bautg001,bautige01,,5/31/1995
bautijo01,1964,7,25,D.R.,Peravia,Bani,,,,,,,Jose,Bautista,Jose Joaquin,177,73,R,R,4/9/1988,9/25/1997,bautj001,bautijo01,,7/25/1964
bautijo02,1980,10,19,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Jose,Bautista,Jose Antonio,205,72,R,R,4/4/2004,9/30/2018,bautj002,bautijo02,,10/19/1980
bautira01,1993,3,8,D.R.,Distrito Nacional,Santo Domingo,,,,,,,Rafael,Bautista,Rafael Darwing,194,74,R,R,4/30/2017,5/6/2018,bautr001,bautira01,,3/8/1993
baxesji01,1928,7,5,USA,CA,San Francisco,1996,11,14,USA,CA,Garden Grove,Jim,Baxes,Dimitrios Speros,190,73,R,R,4/11/1959,9/26/1959,baxej101,baxesji01,11/14/1996,7/5/1928
baxesmi01,1930,12,18,USA,CA,San Francisco,,,,,,,Mike,Baxes,Michael,175,70,R,R,4/17/1956,9/27/1958,baxem101,baxesmi01,,12/18/1930
baxtemi01,1984,12,7,USA,NY,Queens,,,,,,,Mike,Baxter,Michael Joseph,205,72,L,R,9/6/2010,7/8/2015,baxtm001,baxtemi01,,12/7/1984
baxtemo01,1876,7,27,USA,WI,Chippewa Falls,1926,8,7,USA,OR,Portland,Moose,Baxter,John Morris,200,74,L,R,4/19/1907,4/24/1907,baxtj101,baxtemo01,8/7/1926,1876-07-27
bayha01,1878,1,17,USA,IL,Pontiac,1952,3,20,USA,IL,Peoria,Harry,Bay,Harry Elbert,138,68,L,L,7/23/1901,5/3/1908,bay-h101,bayha01,3/20/1952,1878-01-17
bayja01,1978,9,20,CAN,BC,Trail,,,,,,,Jason,Bay,Jason Raymond,210,74,R,R,5/23/2003,7/26/2013,bay-j001,bayja01,,9/20/1978
bayledi01,1883,9,6,USA,MO,Joplin,1920,12,16,USA,NM,Santa Rita,Dick,Bayless,Harry Owen,178,69,L,R,9/9/1908,10/4/1908,bayld101,bayledi01,12/16/1920,1883-09-06
baylijo01,1980,8,13,USA,MA,North Adams,,,,,,,Jonah,Bayliss,Jonah James,200,73,R,R,6/21/2005,8/3/2007,baylj001,baylijo01,,8/13/1980
baylodo01,1949,6,28,USA,TX,Austin,2017,8,7,USA,TX,Austin,Don,Baylor,Don Edward,190,73,R,R,9/18/1970,10/1/1988,bayld001,baylodo01,8/7/2017,6/28/1949
baynebi01,1899,4,18,USA,PA,Pittsburgh,1981,5,22,USA,MO,St. Louis,Bill,Bayne,William Lear,160,69,L,L,9/20/1919,4/26/1930,baynb101,baynebi01,5/22/1981,1899-04-18
bazaryo01,1984,7,11,Venezuela,Aragua,Maracay,,,,,,,Yorman,Bazardo,Yorman Michael,230,74,R,R,5/26/2005,10/3/2009,bazay001,bazaryo01,,7/11/1984
beachbr01,1986,9,3,USA,IN,Kokomo,,,,,,,Brandon,Beachy,Brandon Alan,220,74,R,R,9/20/2010,7/20/2015,beacb001,beachbr01,,9/3/1986
beachja01,1862,,,USA,VA,Alexandria,1896,7,23,USA,VA,Alexandria,Jack,Beach,Stonewall Jackson,,,,,1884-05-01,1884-06-12,beacj101,beachja01,1896-07-23,
beallbo01,1948,4,24,USA,OR,Portland,,,,,,,Bob,Beall,Robert Brooks,180,71,B,L,5/12/1975,9/23/1980,bealb101,beallbo01,,4/24/1948
bealljo01,1882,3,12,USA,MD,Beltsville,1926,6,13,USA,MD,Beltsville,Johnny,Beall,John Woolf,180,72,L,R,4/17/1913,7/16/1918,bealj101,bealljo01,6/13/1926,1882-03-12
beallwa01,1899,7,29,USA,DC,Washington,1959,1,28,USA,MD,Suitland,Walter,Beall,Walter Esau,178,70,R,R,9/3/1924,6/12/1929,bealw101,beallwa01,1/28/1959,1899-07-29
bealsto01,1850,8,,USA,NY,New York,1915,10,2,USA,CA,San Francisco,Tommy,Beals,Thomas Lamb,144,65,R,,1871-07-27,1880-09-29,bealt101,bealsto01,10/2/1915,
beamal01,1869,11,21,USA,PA,Johnstown,1938,4,17,USA,AZ,Nogales,Alex,Beam,Alexander Rodger,,69,,,1889-05-25,1889-05-29,beama101,beamal01,4/17/1938,1869-11-21
beamer01,1867,3,17,USA,OH,Mansfield,1918,9,13,USA,OH,Mansfield,Ernie,Beam,Ernest Joseph,185,72,,R,1895-05-02,1895-08-03,beame101,beamer01,9/13/1918,1867-03-17
beamoch01,1934,12,25,USA,CA,Oakland,2016,5,3,USA,CA,San Leandro,Charlie,Beamon,Charles Alonzo,195,71,R,R,9/26/1956,9/13/1958,beamc102,beamoch01,5/3/2016,12/25/1934
beamoch02,1953,12,4,USA,CA,Oakland,,,,,,,Charlie,Beamon,Charles Alonzo,183,73,L,L,9/11/1978,9/22/1981,beamc101,beamoch02,,12/4/1953
beamotr01,1974,2,11,USA,TX,Dallas,,,,,,,Trey,Beamon,Clifford,195,75,L,R,8/4/1996,9/27/1998,beamt001,beamotr01,,2/11/1974
beamtj01,1980,8,28,USA,AZ,Scottsdale,,,,,,,T. J.,Beam,Theodore Lester,215,79,R,R,6/17/2006,9/28/2008,beamt002,beamtj01,,8/28/1980
beanbe01,1905,4,25,USA,TX,Mullin,1988,6,1,USA,TX,Comanche,Belve,Bean,Beveric Benton,197,73,R,R,5/30/1930,6/27/1935,beanb101,beanbe01,6/1/1988,4/25/1905
beanbi01,1964,5,11,USA,CA,Santa Ana,,,,,,,Bill,Bean,William Daro,185,72,L,L,4/25/1987,7/8/1995,beanb002,beanbi01,,5/11/1964
beanco01,1977,1,16,USA,AL,Anniston,,,,,,,Colter,Bean,Randall Colter,255,78,R,R,4/26/2005,5/4/2007,beanc001,beanco01,,1/16/1977
beanebi01,1962,3,29,USA,FL,Orlando,,,,,,,Billy,Beane,William Lamar,195,76,R,R,9/13/1984,10/1/1989,beanb001,beanebi01,,3/29/1962
beanjo01,1874,3,18,USA,MA,Boston,1961,2,15,USA,GA,Atlanta,Joe,Bean,Joseph William,138,68,R,R,4/28/1902,6/30/1902,beanj101,beanjo01,2/15/1961,1874-03-18
beardda01,1959,10,2,USA,GA,Atlanta,,,,,,,Dave,Beard,Charles David,190,77,L,R,7/16/1980,7/21/1989,beard001,beardda01,,10/2/1959
beardge01,1920,9,5,USA,AR,Lexa,2004,3,18,USA,AL,Alexander City,Gene,Bearden,Henry Eugene,198,75,L,L,5/10/1947,9/5/1953,bearg102,beardge01,3/18/2004,9/5/1920
beardmi01,1950,6,21,USA,AR,Little Rock,,,,,,,Mike,Beard,Michael Richard,185,73,L,L,9/7/1974,5/2/1977,bearm101,beardmi01,,6/21/1950
beardol01,1862,5,2,USA,KY,Lexington,1929,5,28,USA,OH,Cincinnati,Ollie,Beard,Oliver Perry,180,71,R,R,1889-04-17,1891-06-28,bearo101,beardol01,5/28/1929,1862-05-02
beardra01,1929,2,11,USA,OH,Cincinnati,2003,2,10,USA,FL,West Palm Beach,Ralph,Beard,Ralph William,200,77,R,R,6/29/1954,9/9/1954,bearr101,beardra01,2/10/2003,2/11/1929
